id,created_at,text,favorite_count,retweet_count,is_retweet,language,media_type
1425032264614916096,2021-08-10 09:52:22+00:00,"From colorful swimsuits to breezy pants, the Princess of Wales' summer fashion was timeless. https://t.co/QCpyZfQGuX",9,0,No,en,no media
1425028470380417038,2021-08-10 09:37:17+00:00,"Don Winslow shows how the right is profiting off coronavirus disinformation: ""They are laughing at how gullible you are."" https://t.co/WZwD8XlZk4",29,16,No,en,no media
1425024683540365314,2021-08-10 09:22:14+00:00,"The Florida Republican's COVID-19 stance was ""unbelievable,"" said the comedian. https://t.co/wfDVytPTV9",115,48,No,en,no media
1425020897073709057,2021-08-10 09:07:12+00:00,The Ohio lawmaker received a quick reminder about his own history. https://t.co/0mhXyTWLNp,35,15,No,en,no media
1425015723424993363,2021-08-10 08:46:38+00:00,"""Scam alert!"" the Fox pundit began a scathing essay that took apart the fundraising eco-system surrounding the ex-president. https://t.co/tsmRz4aMgi",21,14,No,en,no media
1425011934345191440,2021-08-10 08:31:35+00:00,The Texas senator's own history with Donald Trump gets an uncomfortable spotlight. https://t.co/D7r4ZjaVnj,59,22,No,en,no media
1425003360072130576,2021-08-10 07:57:30+00:00,"The Republican governor won't budge on his order banning mask mandates in schools, despite the delta variant causing severe infections among kids. https://t.co/C2ucDpF8zg",14,5,No,en,no media
1424997677964607488,2021-08-10 07:34:56+00:00,"The ""Late Show"" host rips the Florida governor's response to the coronavirus pandemic. https://t.co/RcgPQvqQFa",96,34,No,en,no media
1424990233993621528,2021-08-10 07:05:21+00:00,"""You really didn't think this through, did you?"" one critic on Twitter asked of the Florida Republican's widely mocked proposal to honor Trump. https://t.co/xfM1OLmUfx",13,10,No,en,no media
1424905100221456386,2021-08-10 01:27:04+00:00,"""White supremacy and patriarchy are very linked in a lot of ways,"" the lawmaker told CNN's Dana Bash. ""There's a lot of sexualizing of that violence."" https://t.co/uTSbcjTi7e",41,11,No,en,no media
1424864214297063426,2021-08-09 22:44:36+00:00,"“There’s no other country that builds highways and airways and never even considers high-speed rail as an option,” one rail advocate lamented. https://t.co/PEIULE2A3P",19,5,No,en,no media
1424856889863647233,2021-08-09 22:15:29+00:00,Virginia Giuffre filed a lawsuit against Prince Andrew in Manhattan federal court. https://t.co/PKgHHFNkLB,42,18,No,en,no media
1424845521882165248,2021-08-09 21:30:19+00:00,Who knew that grown adults sometimes celebrate by drinking alcohol? https://t.co/Rn3FIW0fyg,23,6,No,en,no media
1424841732802424840,2021-08-09 21:15:16+00:00,"Firefighters and residents are battling into the night against a massive forest fire on Evia, Greece’s second-largest island, for a seventh day. https://t.co/XOPD0DulIF",18,5,No,en,no media
1424835662017175553,2021-08-09 20:51:08+00:00,"The guitarist disagrees with Clapton's opposition to vaccine mandates at concert venues: “Anti-vax people, I’m sorry, I think they’re fruitcakes.” https://t.co/nbhsrjEMcV",428,66,No,en,no media
1424806911136964615,2021-08-09 18:56:53+00:00,"The former first lady's team said Michael Beschloss had ""proven his ignorance"" by sharing a photo of the White House Rose Garden looking a bit sterile. https://t.co/xDliS606Hz",5,4,No,en,no media
1424783398166536194,2021-08-09 17:23:27+00:00,A proposed initiative would install a public safety department that employs a “comprehensive public health approach” and licensed peace officers “if necessary.” https://t.co/1Cr7jIYseH,10,3,No,en,no media
1424779347773300742,2021-08-09 17:07:22+00:00,That deadline could be pushed up if the vaccine receives final FDA approval or infection rates continue to rise. https://t.co/gMLhQc1fLW,38,6,No,en,no media
1424775558429356032,2021-08-09 16:52:18+00:00,"Monthly checks for parents, immigration reform and new Medicare benefits made it into Democrats' outline of their next major bill. https://t.co/K08cKOpyLi",15,4,No,en,no media
1424766597613473792,2021-08-09 16:16:42+00:00,The 18-year-old Swedish climate activist shared her thoughts on the dire Intergovernmental Panel on Climate Change report. https://t.co/51EJbbiFVG,12,8,No,en,no media
1424756868036145152,2021-08-09 15:38:02+00:00,"Rep. Glenn Grothman of Wisconsin said he wouldn't reveal his status because he didn't want to be ""taking sides."" https://t.co/ZC7Owd797A",7,8,No,en,no media
1424746385191194627,2021-08-09 14:56:23+00:00,"Roberta Kaplan reviewed a draft of an opinion piece that sought to attack the credibility of one of the governor's accusers, a state investigation determined. https://t.co/yXispKFJtj",4,5,No,en,no media
1424742593338949637,2021-08-09 14:41:19+00:00,The LGBTQ rights group will investigate if and how Alphonso David helped the New York governor respond to sexual harassment investigations. https://t.co/3MrFLOyE3z,4,1,No,en,no media
1424720892836388869,2021-08-09 13:15:05+00:00,"Included would be more money for health care, education, family services and environmental programs and tax breaks for families. https://t.co/cbXf0ty0uf",19,11,No,en,no media
1424689240684781578,2021-08-09 11:09:19+00:00,"Gov. Ron DeSantis has ""painted himself into a corner,"" said Dr. Jonathan Reiner. ""People are dying in Florida. It's going to get much worse."" https://t.co/Q0k9U7cYH0",87,52,No,en,no media
1424685450611073026,2021-08-09 10:54:15+00:00,The sweep comes despite warnings from the United Nations that a military victory and takeover by the Taliban would not be recognized. https://t.co/C16T7SpRBL,7,7,No,en,no media
1424673712066998273,2021-08-09 10:07:36+00:00,Gov. Asa Hutchinson said he regretted the move amid surging case numbers linked to the delta strain of COVID-19. https://t.co/CA4Wgvuyb5,29,19,No,en,no media
1424668282297139206,2021-08-09 09:46:02+00:00,"The ruling said the state had failed to provide evidence that the ban was legally enforceable, in a blow to Florida Gov. Ron DeSantis. https://t.co/Ca4ycTcKx3",72,21,No,en,no media
1424641794936082434,2021-08-09 08:00:47+00:00,The latest review of climate literature finds that the window to avert catastrophic warming with existing tools is rapidly closing. https://t.co/OHaCb6ajds,8,11,No,en,no media
1424572065600970753,2021-08-09 03:23:42+00:00,"More than 400,000 Americans died of COVID-19 during the Trump administration. https://t.co/VdL2PlgZr2",31,25,No,en,no media
1424556161794297859,2021-08-09 02:20:30+00:00,"Melissa DeRosa, the New York governor's secretary, helped lead efforts to retaliate against one of the elder Cuomo brother's accusers. https://t.co/yaVexWvaiD",16,11,No,en,no media
1424520098912645125,2021-08-08 23:57:12+00:00,"People are masking to ""avoid the Hawley variant spread by ignorant staffers,"" said a Twitter critic slamming Hawley's press secretary Abigail Marone. https://t.co/DVqDGhzXfj",226,109,No,en,no media
1424474337936019462,2021-08-08 20:55:22+00:00,Ronna McDaniel cited the millions in political donations that Trump has received as a reason for the party’s continuing support. https://t.co/5xmKZcfULq,7,5,No,en,no media
1424465762941644806,2021-08-08 20:21:17+00:00,The New York governor's closest allies say they doubt that he will quit. https://t.co/ijDWPULM0f,9,8,No,en,no media
1424436138081767432,2021-08-08 18:23:34+00:00,"“The governor needs to be held accountable,” Brittany Commisso said after filing a criminal complaint against him over groping allegations. https://t.co/nZYdAaD14n",11,4,No,en,no media
1424423646257467405,2021-08-08 17:33:56+00:00,Randi Weingarten of the American Federation of Teachers said the union had reconsidered its position that vaccinations should only be voluntary. https://t.co/4ESvN8yLbg,138,52,No,en,no media
1424400556077076482,2021-08-08 16:02:11+00:00,"The legendary soccer star cried at a press conference Sunday, saying he did everything possible to stay with the Catalan club, including reducing his salary by 50%. https://t.co/2n6RaU8pXC",11,5,No,en,no media
1424394373270278148,2021-08-08 15:37:37+00:00,"""Death rates are starting up again,"" NIH Director Dr. Francis Collins said of COVID-19 cases. ""We ought to be thinking of every possible intervention.” https://t.co/5LEB2yoRoE",31,24,No,en,no media
1424367006548217857,2021-08-08 13:48:52+00:00,"The ""cascade of fraud complaints"" was triggered when Trump donors felt misled into making weekly donations they thought were one-time only, The New York Times reported. https://t.co/PVj62L7OJW",48,19,No,en,no media
1424362213297512448,2021-08-08 13:29:49+00:00,"The optimistic ""Worlds We Share"" theme collided with the reality of the pandemic. https://t.co/yjBDiyHlOP",4,2,No,en,no media
1424357291629887494,2021-08-08 13:10:16+00:00,"Get vaccinated, Dick Farrel told friends before he died. https://t.co/T6omtTG461",56,21,No,en,no media
1424336738340704262,2021-08-08 11:48:35+00:00,"If Kunduz falls, it would be a significant gain for the Taliban and a test of their ability to take and retain territory. https://t.co/pLtDdkhZMp",33,16,No,en,no media
1424183182014963717,2021-08-08 01:38:25+00:00,"Vaccinated people are not considered a close contact who should be informed, according to the guidelines. https://t.co/8RlBwVEbrU",9,10,No,en,no media
1424159601755308037,2021-08-08 00:04:43+00:00,"Jeffrey Clark spun the plot to keep Donald Trump in the White House, according to emails obtained by the House Oversight Committee. https://t.co/fFY8IUrV2X",57,48,No,en,no media
1424131610493038593,2021-08-07 22:13:29+00:00,"The party, which reportedly initially had some 475 invitees, was downsized due to delta variant concerns. But it's not clear what that means. https://t.co/3O5Vuz5hH7",23,6,No,en,no media
1424126060787081216,2021-08-07 21:51:26+00:00,"More than 50 Democrats last month bolted to the nation’s capital, but the precise whereabouts of each of them is unclear. https://t.co/e2lIFT3ylD",27,9,No,en,no media
1424106503586385926,2021-08-07 20:33:43+00:00,The chamber is one baby step closer to passing it. https://t.co/0ojvsfnP98,42,15,No,en,no media
1424077501081563139,2021-08-07 18:38:28+00:00,More than 100 fires have broken out across Greece over the past few days. https://t.co/aUKj0l4WwH,26,16,No,en,no media
1424073718335217670,2021-08-07 18:23:27+00:00,Satellite images show sparse snow and bare ground on some peaks of the South American mountain range. https://t.co/xBEWKyuxGL,10,14,No,en,no media
1423999027893374990,2021-08-07 13:26:39+00:00,"Synchronized space swimming, anyone? https://t.co/z1GAxKQrhP",21,4,No,en,no media
1423977453198979072,2021-08-07 12:00:55+00:00,"Meanwhile, some of the people you'd most expect to hate the mandates think there's a strong case for them. https://t.co/RhcWzgf9dI",9,5,No,en,no media
1423966478555041796,2021-08-07 11:17:19+00:00,The magic of TV. https://t.co/BgGQHnVY8k,35,14,No,en,no media
1423961561195028484,2021-08-07 10:57:46+00:00,Others suggested Barack Obama's special day could have been behind the president's sartorial choice. https://t.co/pL6em4ph7E,38,3,No,en,no media
1423947183452266496,2021-08-07 10:00:38+00:00,Bao Shanju and Zhong Tianshi wore the badges during a medal ceremony. Chinese team officials said it wouldn't happen again. https://t.co/DKz3ZpI9RY,4,5,No,en,no media
1423937719252787204,2021-08-07 09:23:02+00:00,Television cameras caught Kim Raisner striking Saint Boy after he refused to jump fences for Annika Schleu in the modern pentathlon. https://t.co/fecHo9kQaw,29,16,No,en,no media
1423922332217847815,2021-08-07 08:21:53+00:00,"""I have ‘Olympic Fever’, but half the country denies it even exists."" https://t.co/Vjyh4J41M1",8,3,No,en,no media
1423911608489848832,2021-08-07 07:39:17+00:00,"Trump's presidency was a ""disaster"" and ""four years in a black hole,"" said the music icon. https://t.co/0mFQClkUul",82,24,No,en,no media
1423895842038206464,2021-08-07 06:36:38+00:00,"The ""Star Wars"" actor dinged Donald Trump over his ""Third Reich"" cards for supporters. https://t.co/mRonhNJfpf",46,14,No,en,no media
1423888151060389892,2021-08-07 06:06:04+00:00,"CNN host says his ""birthday vacation"" has been planned for a long time. https://t.co/n3ad6vrdQo",12,10,No,en,no media
1423854345246937093,2021-08-07 03:51:44+00:00,"""I hope to live a long time. I have a lot of things I want to do and experience with my wife and my friends and my family,"" H. Scott Apley wrote last month. https://t.co/rf9Jx7wvS6",39,23,No,en,no media
1423832660623900675,2021-08-07 02:25:34+00:00,"“You’re rooting for people to do bad? Yikes,"" said the star American forward, whose stunning ""Olimpico"" goal Trump apparently missed. https://t.co/NQtooirubg",53,9,No,en,no media
1423806180581912577,2021-08-07 00:40:21+00:00,"“I want public health officials to make decisions about how to keep my kids safe, not politicians,"" the White House press secretary told reporters. https://t.co/WoOdXwbSSY",118,33,No,en,no media
1423764763805356033,2021-08-06 21:55:46+00:00,It was clear after a Friday afternoon press conference that the New York governor will not be resigning. https://t.co/gNw6FoDUmQ,13,2,No,en,no media
1423760972049747979,2021-08-06 21:40:42+00:00,The low-oyxgen area that can't support marine life is the result of urban and agricultural runoff like fertilizer. https://t.co/8tq7Xe7dZw,10,10,No,en,no media
1423757185662730244,2021-08-06 21:25:39+00:00,"The conservative radio talk show host, who is leading the field of challengers in the California recall election, urged fans to listen to a COVID-19 vaccine skeptic. https://t.co/Y2SbMXe0Mb",43,43,No,en,no media
1423753396448862208,2021-08-06 21:10:36+00:00,The Duchess of York also continued to defend her ex-husband over his ties to Jeffrey Epstein in a new interview with the Financial Times. https://t.co/e5S3nLULfh,8,3,No,en,no media
1423739374622191616,2021-08-06 20:14:53+00:00,The administration says this will be a final extension. https://t.co/TdpNThzD2r,7,7,No,en,no media
1423735578579902474,2021-08-06 19:59:48+00:00,It's a common manipulation tactic that shows up in all sorts of situations at work. https://t.co/fJHyOqcR4R,4,5,No,en,no media
1423699848168148994,2021-08-06 17:37:49+00:00,"Scott Fairlamb, an MMA fighter who is the son of a New Jersey state trooper, entered a guilty plea Friday. https://t.co/X7nhYEquaK",49,18,No,en,no media
1423679885369909252,2021-08-06 16:18:30+00:00,"Gov. Asa Hutchinson signed the bill in April, but told reporters earlier this week that ""in hindsight, I wish that had not become law."" https://t.co/Su1sAdcIIp",10,8,No,en,no media
1423673942397566985,2021-08-06 15:54:53+00:00,Lamb joins the crowded primary field for Democrats’ best pick-up opportunity on the 2022 Senate map. https://t.co/RUTLEhshJ1,22,6,No,en,no media
1423670157357035528,2021-08-06 15:39:50+00:00,The Cuomo aide who filed the report has accused him of reaching under her shirt and fondling her when they were alone together at the Executive Mansion last year. https://t.co/OtmFL5ELUo,6,4,No,en,no media
1423636692108460033,2021-08-06 13:26:51+00:00,The Berlin Film Festival in March handed out their first none-gendered awards. https://t.co/hvJ4T1P5uu,1,3,No,en,no media
1423615105955139584,2021-08-06 12:01:05+00:00,"CNN President Jeff Zucker warned staff in a memo that ""we have a zero-tolerance policy on this."" https://t.co/59XsyjcZFr",50,13,No,en,no media
1423607658700058632,2021-08-06 11:31:29+00:00,Devastating wildfires are affecting people’s lives from the U.S. to the Mediterranean. https://t.co/y0NMdaOseG,6,6,No,en,no media
1423603871058956290,2021-08-06 11:16:26+00:00,Manhattan district attorney's charges against the Trump Organization and its chief financial officer add fuel to fight to reveal cash sources for foreign golf courses. https://t.co/zfRW1c9YfI,45,18,No,en,no media
1423600084076437509,2021-08-06 11:01:23+00:00,The officials were allegedly involved in trying to send the sprinter back to their country against her will. https://t.co/TTO3ShcV3W,12,2,No,en,no media
1423583541464535040,2021-08-06 09:55:39+00:00,Vaccines provide lasting protection against severe cases of COVID-19 but studies show  their effectiveness can diminish over time. https://t.co/dwOeVh1zwp,9,5,No,en,no media
1423566758447812613,2021-08-06 08:48:58+00:00,"""Whenever my grandfather, my aunt, or one of my uncles had said it, it was always with a cruel indifference to somebody else in despair,"" said Donald Trump's niece. https://t.co/fi8kCN2eAC",22,10,No,en,no media
1423555285801709571,2021-08-06 08:03:23+00:00,An audience in Alabama also cheered when the far-right lawmaker said their state had one of the lowest COVID-19 vaccination rates nationwide. https://t.co/Evihds3CfY,23,25,No,en,no media
1423536878532317188,2021-08-06 06:50:14+00:00,"The Donald Trump-supporting MyPillow CEO got told he had ""proof of nothing"" and was possibly the ""victim of a scam"" by CNN's Drew Griffin. https://t.co/D6LUOLBimg",44,18,No,en,no media
1423497796460625921,2021-08-06 04:14:56+00:00,"“The numbers are unprecedented,” a doctor with Memorial Healthcare System said. “There are only so many beds, so many doctors, only so many nurses."" https://t.co/E20WYsQGbY",35,26,No,en,no media
1423463622165024769,2021-08-06 01:59:08+00:00,"“We’re going to push back on the phony narrative that there was an insurrection,"" Matt Braynard told former White House strategist Steve Bannon. https://t.co/M5vnrWlf0e",7,10,No,en,no media
1423409251356225537,2021-08-05 22:23:05+00:00,Its collapse would trigger severe and potentially irreversible consequences around the world. https://t.co/U1eNG1dxY3,21,13,No,en,no media
1423405459076173828,2021-08-05 22:08:01+00:00,The nation's highest congressional honor will be given to the U.S. Capitol Police and D.C.'s Metropolitan Police Department. https://t.co/zmfWdPEZwG,69,17,No,en,no media
1423401665516945412,2021-08-05 21:52:57+00:00,The DSCC is telling campaigns to focus on Joe Biden’s popular agenda. https://t.co/3oasDcnj6l,6,4,No,en,no media
1423397874042351616,2021-08-05 21:37:53+00:00,"https://t.co/MA8rKGGl8U later denounced the violent attack on the Capitol. But it's once again helping Trump raise money as he ramps up his lies about a ""stolen"" election. https://t.co/XcJONy98V1",21,18,No,en,no media
1423394087990874120,2021-08-05 21:22:50+00:00,"Now that a Democrat is in the White House, the GOP is raising alarms about deficits after years of looking the other way under Trump. https://t.co/ouXSTjqeNd",38,16,No,en,no media
1423390303529193481,2021-08-05 21:07:48+00:00,"If you didn't earn it, you don't get to bite it. https://t.co/dw9VJekpOO",11,4,No,en,no media
1423357751200190464,2021-08-05 18:58:27+00:00,"In an email to state Department of Justice workers, Attorney General Jeff Landry advised how to invoke the Bible to object to face masks in schools. https://t.co/olVZPsZhgx",18,19,No,en,no media
1423351442249854983,2021-08-05 18:33:23+00:00,Attorney General Merrick Garland announced an investigation into whether the Arizona city and its police department have violated civil rights laws. https://t.co/pX0khH0T3t,55,22,No,en,no media
1423340697973841921,2021-08-05 17:50:41+00:00,"The legislation, sponsored by seven industry-funded Republicans, would give states authority over all oil, gas and coal development on public lands. https://t.co/73qj6aAWvh",13,14,No,en,no media
1423335523742060546,2021-08-05 17:30:07+00:00,The site will note which establishments require their workers to be vaccinated and which require people entering to be vaccinated. https://t.co/BiZys3sGLK,24,14,No,en,no media
1423326174860746755,2021-08-05 16:52:58+00:00,Hillsong said in a statement the church was disappointed that Houston had been charged. https://t.co/PKJ0bKpCCC,18,8,No,en,no media
1423322383847411712,2021-08-05 16:37:55+00:00,Democrats have no desire to extend benefits for 7.5 million facing a September cutoff. https://t.co/nc1vkPDk5R,8,5,No,en,no media
1423318594222444546,2021-08-05 16:22:51+00:00,The Biden administration has granted temporary refuge to people fleeing China's crackdown on dissent in Hong Kong. https://t.co/cRpsgEA3uG,32,8,No,en,no media
1423314807806205957,2021-08-05 16:07:48+00:00,"The Duchess of Sussex received birthday wishes from Queen Elizabeth, Prince William, Kate Middleton and more. https://t.co/pQWo8ICZSs",22,0,No,en,no media
1423311021742116870,2021-08-05 15:52:46+00:00,"An official chalked it up to ""an operational mistake."" https://t.co/lICIp22y0U",1,0,No,en,no media
1423307232951812100,2021-08-05 15:37:42+00:00,Real estate groups have called on a federal judge to halt the newly instated protections for vulnerable renters. https://t.co/ofn1eR8kJD,3,8,No,en,no media
1423303566601736195,2021-08-05 15:23:08+00:00,"“When are you resigning?” one employee asked Alphonso David, Cuomo’s former counsel, in a tense meeting at the LGBTQ rights group. https://t.co/x1qrnniDiV",6,4,No,en,no media
1423290862994300943,2021-08-05 14:32:39+00:00,"The runner, Krystsina Tsimanouskaya, had posted a message to social media criticizing the way her team was managed. https://t.co/dPMpWD5eRX",23,7,No,en,no media
1423274971384664070,2021-08-05 13:29:31+00:00,The queen’s representative in New Zealand said discussions took place during the Duke and Duchess of Sussex's 2018 visit. https://t.co/IRwqcEBf3A,7,3,No,en,no media
1423271184934842368,2021-08-05 13:14:28+00:00,The Biden administration wants automakers to raise gas mileage and cut tailpipe pollution between now and model year 2026. https://t.co/AsOkjQdUCS,30,10,No,en,no media
1423267395779563524,2021-08-05 12:59:24+00:00,The New York University researchers were looking into misinformation spread through political ads on the social network when their personal accounts were closed. https://t.co/XohkXLz1A8,7,11,No,en,no media
1423255798088667137,2021-08-05 12:13:19+00:00,"""We’re ready to finish the job that we started,"" said Cisneros, who narrowly lost to the veteran incumbent Democrat in 2020. https://t.co/yFBepWWG9l",14,4,No,en,no media
1423246594779095044,2021-08-05 11:36:45+00:00,"All the flowers were grown in the area devastated by the 2011 earthquake, tsunami, and subsequent meltdown of three nuclear reactors. https://t.co/eXMYJfaiSx",13,5,No,en,no media
1423235497397211136,2021-08-05 10:52:39+00:00,Infections rose nearly 85% last week from the week before as the delta variant spreads. https://t.co/98olfrka1k,16,11,No,en,no media
1423231714134986753,2021-08-05 10:37:37+00:00,The host city has been under a state of emergency since mid-July. https://t.co/OZcI8YAg5W,1,4,No,en,no media
1423227674697273344,2021-08-05 10:21:34+00:00,"""You are the ultimate knuckleheads,"" Democrat Phil Murphy hit back at the group, telling them they'd ""lost their minds."" https://t.co/0DpUwdRAYc",134,40,No,en,no media
1423220221737938946,2021-08-05 09:51:57+00:00,More than 4.2 million people have died worldwide from the virus. https://t.co/SHhFwsQaYp,14,9,No,en,no media
1423216056760418307,2021-08-05 09:35:24+00:00,People think the Australian actor has a medal-winning doppelgänger at the Olympics. https://t.co/SFdWbiqCSm,6,2,No,en,no media
1423207355450380289,2021-08-05 09:00:50+00:00,"If confirmed, Beth Robinson could become the first openly LGBTQ woman to serve on any U.S. appeals court. https://t.co/wNbltdBk4T",39,11,No,en,no media
1423190460839907331,2021-08-05 07:53:42+00:00,The press conference power play provided comic fodder for people on Twitter. https://t.co/Eg8ZxKKMyy,25,4,No,en,no media
1423179996546338819,2021-08-05 07:12:07+00:00,"The Trump Cards are for the former president's ""STRONGEST supporters"" and folks had thoughts. https://t.co/PiArsEOAru",40,24,No,en,no media
1423165502524993538,2021-08-05 06:14:31+00:00,Australian skater Kieran Woolley fist-bumped the cameraman once he was sure the guy was OK. https://t.co/D5w1pXnzEq,10,1,No,en,no media
1423127051226202112,2021-08-05 03:41:44+00:00,Hundreds of thousands of people are expected at the South Dakota rally as COVID-19 again surges around the country. https://t.co/dicTCUVJhV,20,16,No,en,no media
1423094393356099584,2021-08-05 01:31:57+00:00,The Biden administration is reportedly mulling the measure as part of its efforts to lift restrictions on travel to the U.S. https://t.co/QdnGJmegtz,13,5,No,en,no media
1423089211448733701,2021-08-05 01:11:22+00:00,"The FBI arrested Missouri's Isaac Yoder, who admitted to entering the U.S. Capitol during the deadly insurrection while wearing colonial attire. https://t.co/LwoxJIw7uo",56,21,No,en,no media
1423058685849481219,2021-08-04 23:10:04+00:00,President Joe Biden said last week that all federal employees and contractors must be vaccinated or face weekly testing. https://t.co/rVrd4lrnkd,47,11,No,en,no media
1423043525751492609,2021-08-04 22:09:50+00:00,A bipartisan provision to lower the commercial driving age to 18 will likely be in the infrastructure bill. Advocates are calling it an industry handout. https://t.co/4uYKlfZnMo,3,5,No,en,no media
1423039731437277187,2021-08-04 21:54:45+00:00,Miguel Cardona laid out the Biden administration’s plans for school reopening in a speech on Wednesday. https://t.co/peXX4loG1i,3,2,No,en,no media
1423035946098905090,2021-08-04 21:39:42+00:00,"But Newsom enjoys several advantages in the deep blue state, including a huge war chest and a lack of well-known challengers. https://t.co/cNTQl6Wmgn",15,4,No,en,no media
1423017144858599432,2021-08-04 20:25:00+00:00,The Right to Vote Act would allow voters to challenge any restriction of their access to the ballot. https://t.co/BhTmAukPTj,56,20,No,en,no media
1423013358031319043,2021-08-04 20:09:57+00:00,At least two Republican congressional candidates were part of the mob that went to the Capitol to overturn the election results. https://t.co/st9oZSIt9B,21,21,No,en,no media
1423003251276980226,2021-08-04 19:29:47+00:00,The New York governor denied Tuesday that he ever inappropriately touched anyone. https://t.co/oHcNOJjqDN,5,3,No,en,no media
1422999464512532480,2021-08-04 19:14:45+00:00,The White House has defended existing travel restrictions due to rapidly spreading variants that are driven in part by unvaccinated Americans. https://t.co/kuWbkFlULf,6,1,No,en,no media
1422995672639447053,2021-08-04 18:59:40+00:00,The State Department is looking into the apparent disappearance of a bottle of whiskey given to then-Secretary of State Mike Pompeo in 2019. https://t.co/Qa5bpThUj6,13,16,No,en,no media
1422989614554435596,2021-08-04 18:35:36+00:00,The Fish and Wildlife Service is seeking protections under the Endangered Species Act. An independent study found that nearly all colonies could be wiped out by 2100. https://t.co/mMo594iZDN,22,22,No,en,no media
1422981534458523659,2021-08-04 18:03:30+00:00,"Asa Hutchinson, a Republican, is now trying to get the state legislature to overturn a law banning mask mandates in schools. https://t.co/8bgvIkB8d8",32,15,No,en,no media
1422960827657859074,2021-08-04 16:41:13+00:00,Full approval is expected to give a boost to vaccine mandates around the country. https://t.co/t0YOYx5fvK,25,5,No,en,no media
1422955523255767040,2021-08-04 16:20:08+00:00,The former president has opened up about his experience parenting Malia and Sasha. https://t.co/UpyQUFXSPE,30,6,No,en,no media
1422951727578456065,2021-08-04 16:05:03+00:00,"The Duke of Sussex briefly stole the show, causing McCarthy to burst into giggles. https://t.co/es50OQGwYF",13,3,No,en,no media
1422947932295335943,2021-08-04 15:49:58+00:00,"Israel, France and Germany have started administering booster shots, while the U.S. CDC maintains they are not necessary right now. https://t.co/70xdbxVGQT",7,10,No,en,no media
1422944139159785477,2021-08-04 15:34:54+00:00,Krystsina Tsimanouskaya said she hoped she could continue her running career but that safety was her immediate priority. https://t.co/Gw2hR1px1F,22,3,No,en,no media
1422940350134505474,2021-08-04 15:19:51+00:00,"Judge Amy Berman Jackson said Karl Dresch was a ""big talker"" who ""placed his trust in someone who repaid that trust by lying to him."" https://t.co/VxWxmyLLUn",16,10,No,en,no media
1422936683750821894,2021-08-04 15:05:16+00:00,"The study found lingering health effects on Muslim, refugee and immigrant communities residing in the U.S. https://t.co/9bscqPGoCS",87,67,No,en,no media
1422929735953354758,2021-08-04 14:37:40+00:00,"The Human Rights Campaign called the bill, which Gov. Bill Lee signed into law earlier this year, ""dangerous and discriminatory."" https://t.co/qU3kdN7jWU",19,9,No,en,no media
1422909161117995014,2021-08-04 13:15:55+00:00,A new Kaiser Family Foundation survey offers insights into who isn't getting the vaccine and why. https://t.co/RVZfjq1T24,11,6,No,en,no media
1422901838442074112,2021-08-04 12:46:49+00:00,A video of the Olympic champion is going viral on TikTok. https://t.co/1HEtTMFqdh,8,0,No,en,no media
1422872697416167428,2021-08-04 10:51:01+00:00,Carey’s win shows that former President Donald Trump still has an influential role in Republican primaries. https://t.co/GFsXstqA2c,9,3,No,en,no media
1422866012681166852,2021-08-04 10:24:27+00:00,"""We've had some bad luck,"" NBC Universal chief executive Jeff Shell said. https://t.co/qhPVP2p0RW",6,2,No,en,no media
1422862219797217285,2021-08-04 10:09:23+00:00,"The party has been ""significantly"" scaled back to only family and close friends. https://t.co/g7DO9XTqO1",52,13,No,en,no media
1422849353127956488,2021-08-04 09:18:15+00:00,The allegations against New York Gov. Andrew Cuomo were only referenced via a news ticker. https://t.co/khnNPf0ZJC,7,4,No,en,no media
1422845565310840833,2021-08-04 09:03:12+00:00,"Glass houses, etc. https://t.co/wwD1zJKnRp",22,10,No,en,no media
1422838631094439937,2021-08-04 08:35:39+00:00,The Florida governor is taking on Ben &amp; Jerry's while his state grapples with record COVD-19 cases. https://t.co/eTIBFeD7LQ,15,17,No,en,no media
1422826270040199168,2021-08-04 07:46:32+00:00,Pete Parada said he's worried the vaccine can worsen his Guillain-Barré Syndrome. https://t.co/U6Pi3eR09N,9,3,No,en,no media
1422822487386120194,2021-08-04 07:31:30+00:00,"Two developments point to another bid from Donald Trump, said the former president's niece. https://t.co/p50qvRbH4u",11,9,No,en,no media
1422813282507821058,2021-08-04 06:54:55+00:00,"Canada's Penny Oleksiak slammed an educator who ""constantly dragged me down"" as the worst of all time. https://t.co/dIOVw8WW2a",14,6,No,en,no media
1422807735385604098,2021-08-04 06:32:53+00:00,"Runner Keely Hodgkinson, 19, also broke a longstanding British record. https://t.co/qZ6G0WTi7W",19,4,No,en,no media
1422748485259075586,2021-08-04 02:37:26+00:00,The Justice Department sued Texas Gov. Greg Abbott last week over an executive order aimed at restricting the ground transportation of migrants. https://t.co/6dQvrKwQ2E,34,11,No,en,no media
1422744191759785990,2021-08-04 02:20:23+00:00,Brown’s victory over Nina Turner is a major disappointment for the activist left. https://t.co/mCdSycnSDl,50,15,No,en,no media
1422715916559785994,2021-08-04 00:28:01+00:00,Democratic state lawmakers rallied in Washington to call on the Senate to suspend its August recess to pass the For The People Act. https://t.co/1yCgFsM58M,39,17,No,en,no media
1422704292260110338,2021-08-03 23:41:50+00:00,A new study describes how major movies perpetuate harmful stereotypes about AAPI people and make them the punchline. https://t.co/hbtP7Tompw,6,4,No,en,no media
